Country Name,Country Code,Region,Year,GDP_Per_Capita,GDP_Per_Capita_Growth_Annual_Pct,Female_PostSecondary_Education_Pct,Male_PostSecondary_Education_Pct,Labour_Force_Participation_Female_Pct,Labour_Force_Participation_Male_Pct,Maternal_Mortality_Ratio_Per_100k,Women_in_Parliament_Pct,Adult_Literacy_Rate_Female_Pct,Adult_Literacy_Rate_Male_Pct,Adult_Literacy_Rate_Combined_Pct,Gender_Discrimination_Law,Gender_Discrimination_Law_Binary,Maternity_Leave_Days,Paternity_Leave_Days,Shared_Parental_Leave_Days,Youth_Not_In_Edu_Employment_Training_Female_Pct,Youth_Not_In_Edu_Employment_Training_Male_Pct,Youth_Not_In_Edu_Employment_Training_Total_Pct,Unemployment_Female_Pct,Unemployment_Male_Pct,Unemployment_Total_Pct,wei_edu_score,wei_econ_score,wei_safety_score,wei_score,Financial_Inclusion_Female,Financial_Inclusion_Male
Cabo Verde,CPV,Sub-Saharan Africa,2018,4294.9651,3.601523496,12.31999969,11.38000011,48.62,62.372,43,23.61111111,83.08000183499999,92.295001985,87.6300010681152,Yes,1,60,2,0,32.958,27.788,30.25,11.542,12.651,12.17,0.47700000762499994,0.36111666666666664,0.8147345143601957,0.5196696390145109,0,0
Cabo Verde,CPV,Sub-Saharan Africa,2019,4380.781173,6.804495317,12.31999969,11.38000011,50.407,64.304,41,23.61111111,83.08000183499999,92.295001985,87.6300010681152,Yes,1,60,2,0,28.989,27.09,27.99,11.504,12.607,12.128,0.47700000762499994,0.38746249999999993,0.815179255298599,0.5321087417993521,0,0
Cabo Verde,CPV,Sub-Saharan Africa,2020,3539.226612,-20.89375234,12.31999969,11.38000011,48.195,61.645,56,25,83.08000183499999,92.295001985,87.6300010681152,Yes,1,60,2,0,31.052,29.284,30.118,13.715,15.435,14.69,0.47700000762499994,0.3684220238095238,0.8211029575272404,0.5245101080697001,0,0
Cabo Verde,CPV,Sub-Saharan Africa,2021,3971.444092,6.62540766,12.31999969,11.38000011,48.88,62.017,56,38.88888889,83.08000183499999,92.295001985,87.6300010681152,Yes,1,60,2,0,29.581,27.739,28.607,13.146,14.615,13.976,0.47700000762499994,0.3782809523809524,0.9136955501272404,0.5483335129873858,0,0
Cabo Verde,CPV,Sub-Saharan Africa,2022,4323.31362,15.15450811,12.31999969,11.38000011,50.521,64.91,42,38.88888889,83.08000183499999,92.295001985,87.6300010681152,Yes,1,60,2,0,29.178,27.412,28.245,11.628,12.715,12.246,0.47700000762499994,0.3870375,0.916808736696064,0.5531590961584231,0,0
Cabo Verde,CPV,Sub-Saharan Africa,2023,4861.291841,4.868557899,12.31999969,11.38000011,50.419,64.421,40,41.66666667,83.08000183499999,92.295001985,87.6300010681152,Yes,1,60,2,0,29.194,27.413,28.255,11.376,12.424,11.971,0.47700000762499994,0.3865363095238095,0.9357719961678008,0.5567064359197921,0,0
Cabo Verde,CPV,Sub-Saharan Africa,2024,5272.85253,6.751542021,12.31999969,11.38000011,50.341,64.361,45.666666666666664,38.88888889,84.12000275,92.90000153,88.4700012207031,Yes,1,60,2,0,29.231,27.442,28.29,11.276,12.335,11.878,0.48220001220000003,0.38603511904761906,0.9159933783089912,0.5545177542132992,0,0
Cambodia,KHM,East Asia & Pacific,2015,1547.320104,5.652931676,2.720000029,9.9200000760000009,73.417,86.355,166,20.32520325,75.02999878,86.52999878,80.5299987792969,Yes,1,90,0,0,14.914,10.589,12.73,0.457,0.334,0.393,0.388749994045,0.6603613095238096,0.7654768942483878,0.5813817130244711,0,0
Cambodia,KHM,East Asia & Pacific,2016,1675.195557,6.343006276,5.144200655,9.674039962,75.918,88.076,159,20.32520325,75.3555871625,87.406716452,80.67979258558086,Yes,1,90,0,0,14.5,10.272,12.37,0.85,0.59,0.716,0.4024989390875,0.6727535714285715,0.7670334875327997,0.5922135759776098,0,0
Cambodia,KHM,East Asia & Pacific,2017,1826.353917,6.591964956,4.289796953,8.189741298,76.417,86.849,155,20.32520325,75.3555871625,87.406716452,80.67979258558086,Yes,1,90,0,0,13.723,10.212,11.961,0.175,0.109,0.141,0.3982269205775,0.6785327380952382,0.7679229694096064,0.5920245185893935,0,0
Cambodia,KHM,East Asia & Pacific,2018,2036.673776,7.431770302,5.144200655,9.859253315142857,76.844,87.444,151,20,75.3555871625,87.406716452,80.67979258558086,Yes,1,90,0,0,13.171,9.932,11.552,0.162,0.099,0.13,0.4024989390875,0.6829404761904762,0.7666444296197465,0.5950870861381566,0,0
Cambodia,KHM,East Asia & Pacific,2019,2225.877055,6.582723649,9.899126106,15.91866117,77.278,88.032,149,20,84.79000092,90.86000061,87.6600036621094,Yes,1,90,0,0,12.662,10.099,11.383,0.15,0.089,0.119,0.47344563513,0.6871726190476191,0.7670891705581498,0.6295940353928929,0,0
Cambodia,KHM,East Asia & Pacific,2020,2081.739142,-4.963681994,4.646794069,8.929396585,77.09,87.832,164,20,77.96234956,87.79169784,82.5991675957413,Yes,1,90,0,0,13.188,10.642,11.915,0.209,0.136,0.172,0.4130457181450001,0.6838845238095238,0.7637536135201245,0.599760775535978,0,0
Cambodia,KHM,East Asia & Pacific,2021,2167.403242,1.578620516,4.170862896,7.730014892,73.711,85.798,189,21.6,63.63999939,81.47000122,71.9300003051758,Yes,1,90,0,0,13.878,11.273,12.571,0.416,0.378,0.396,0.33905431143000003,0.6665196428571429,0.7688610184567489,0.5580117649768497,0,0
Cambodia,KHM,East Asia & Pacific,2022,2325.0305,3.7400092,5.144200655,9.859253315142857,74.002,86.526,159,20.8,75.3555871625,87.406716452,80.67979258558086,Yes,1,90,0,0,13.878,10.984,12.423,0.26,0.204,0.231,0.4024989390875,0.6677321428571429,0.7701987991994663,0.5915479494204,0,0
Cambodia,KHM,East Asia & Pacific,2023,2429.748535,3.668477754,5.138623877,8.652919223,73.986,86.468,137,13.6,75.3555871625,90.38188381,80.67979258558086,Yes,1,90,0,0,13.944,10.999,12.461,0.254,0.199,0.225,0.4024710551975,0.6673511904761904,0.7270909495219035,0.5801753553056234,0,0
Cambodia,KHM,East Asia & Pacific,2024,2627.879697,4.724058695,5.144200655,9.859253315142857,73.959,86.46,158.77777777777777,13.6,75.3555871625,87.406716452,80.67979258558086,Yes,1,90,0,0,13.916,10.928,12.408,0.309,0.234,0.27,0.4024989390875,0.6673720238095238,0.7222482148592889,0.5789038058479263,0,0
Cameroon,CMR,Sub-Saharan Africa,2015,1415.000097,2.401233687,0,0,65.613,76.786,417,31.11111111,66.16000366,79.70999908,72.5500030517578,No,0,98,3,0,24.288,11.145,17.71,4.035,3.068,3.518,0.3308000183,0.636539880952381,0.4482346255454303,0.4553012562020593,0,0
Cameroon,CMR,Sub-Saharan Africa,2016,1441.720173,1.457117227,0,0,64.207,76.345,393,31.11111111,66.16000366,79.70999908,72.5500030517578,No,0,98,3,0,25.658,12.266,18.957,4.05,3.08,3.528,0.3308000183,0.624157738095238,0.4535715168062709,0.4541178287393323,0,0
Cameroon,CMR,Sub-Saharan Africa,2017,1496.089518,0.647004976,0,0,62.793,75.939,372,31.11111111,66.16000366,79.70999908,72.5500030517578,No,0,98,3,0,26.74,12.714,19.721,4.099,3.121,3.568,0.3308000183,0.6131136904761905,0.4582412966595064,0.4529673731619937,0,0
Cameroon,CMR,Sub-Saharan Africa,2018,1610.696416,1.115149469,0,0,61.385,75.518,354,31.11111111,66.16000366,79.70999908,72.5500030517578,Yes,1,98,3,0,27.619,13.151,20.379,4.139,3.154,3.601,0.3308000183,0.6030613095238095,0.7955772984384701,0.541422696927679,0,0
Cameroon,CMR,Sub-Saharan Africa,2019,1555.226605,0.636415291,0,0,59.99,75.053,336,31.11111111,66.16000366,79.70999908,72.5500030517578,Yes,1,98,3,0,28.77,13.761,21.259,4.167,3.178,3.622,0.3308000183,0.5917678571428572,0.7995799668841005,0.5389224396914448,0,0
Cameroon,CMR,Sub-Saharan Africa,2020,1555.603707,-2.434760311,0,0,58.014,73.978,316,33.88888889,66.16000366,79.70999908,72.5500030517578,Yes,1,98,3,0,30.501,14.831,22.659,4.372,3.468,3.87,0.3308000183,0.5752916666666666,0.8225458948014677,0.5389368947976142,0,0
Cameroon,CMR,Sub-Saharan Africa,2021,1672.326573,0.631351992,0,0,57.093,73.711,342,33.88888889,66.16000366,79.70999908,72.5500030517578,Yes,1,98,3,0,31.321,15.139,23.223,4.498,3.558,3.973,0.3308000183,0.5675494047619049,0.8167642626022237,0.5352483142209667,0,0
Cameroon,CMR,Sub-Saharan Africa,2022,1604.87727,1.045029975,0,0,57.171,74.401,276,33.88888889,66.16000366,79.70999908,72.5500030517578,Yes,1,98,3,0,31.221,15.062,23.134,4.222,3.206,3.653,0.3308000183,0.5683505952380953,0.8314407135695352,0.5386885075623076,0,0
Cameroon,CMR,Sub-Saharan Africa,2023,1736.860911,0.555787082,0,0,57.148,74.287,258,33.88888889,66.16000366,79.70999908,72.5500030517578,Yes,1,98,3,0,31.202,15.094,23.141,4.178,3.169,3.613,0.3308000183,0.5683452380952381,0.8354433820151657,0.5395498687119434,0,0
Cameroon,CMR,Sub-Saharan Africa,2024,1762.368351,0.997232288,0,0,56.518,74.069,340.44444444444446,33.88888889,66.16000366,79.70999908,72.5500030517578,Yes,1,98,3,0,31.103,15.057,23.072,4.055,3.099,3.518,0.3308000183,0.5661916666666666,0.8171101722209819,0.5348966422494383,0,0
Canada,CAN,North America,2015,43594.1941,-0.112369165,61.03009767,60.72796133,60.969,70.942,11,26.03550296,0,0,0,Yes,1,105,0,245,12.644,13.857,13.272,6.305,7.51,6.945,0.30515048835,0.8426375,0.8380129817079831,0.5995175019116432,0,0
Canada,CAN,North America,2016,42314.06158,-0.098296362,60.43000031,60.40000153,60.879,70.526,12,26.03550296,0,0,0,Yes,1,105,0,245,12.088,13.635,12.889,6.275,7.715,7.038,0.30215000155,0.844910119047619,0.8377906112387814,0.5980298572503124,0,0
Canada,CAN,North America,2017,45129.62812,1.809464472,62.89862191,61.63095404,61.072,70.637,12,26.26865672,0,0,0,Yes,1,105,0,245,11.545,12.562,12.072,5.927,6.869,6.426,0.31449310955000004,0.8483,0.8393449696387814,0.6072493116691515,0,0
Canada,CAN,North America,2018,46539.17616,1.2809265969999999,63.96917593,62.38146248,60.965,70.246,13,26.94610778,0,0,0,Yes,1,105,0,245,11.612,12.769,12.211,5.527,6.112,5.837,0.31984587965,0.847535119047619,0.8436389395695797,0.6115308349404566,0,0
Canada,CAN,North America,2019,46352.86934,0.429657601,65.1168569,63.97592403,61.253,70.476,12,28.99408284,0,0,0,Yes,1,105,0,245,11.218,12.812,12.043,5.263,6.07,5.69,0.3255842845,0.8506113095238095,0.857514477105448,0.6192680621479482,0,0
Canada,CAN,North America,2020,43537.8393,-6.062406423,66.14742453,64.47068521,59.379,68.927,17,28.99408284,0,0,0,Yes,1,105,0,210,16.68,18.972,17.865,9.521,9.777,9.657,0.33073712265,0.8167934523809524,0.8564026247594396,0.6138907087696701,0,0
Canada,CAN,North America,2021,52886.66164,5.365287813,62.91999817,61.45999908,60.635,69.863,14,30.47337278,0,0,0,Yes,1,105,0,210,11.364,14.178,12.815,7.339,7.694,7.527,0.31459999085,0.8473410714285714,0.866931669100378,0.6136686590037244,0,0
Canada,CAN,North America,2022,56256.80073,2.326415945,68.60059649,65.89763572,61.049,69.547,15,30.47337278,0,0,0,Yes,1,105,0,210,10.289,12.841,11.599,5.137,5.407,5.279,0.34300298245,0.8541851190476191,0.8667092986311763,0.6332489103602494,0,0
Canada,CAN,North America,2023,54220.3285,-1.377920786,69.21658321,66.8202061,61.134,69.693,12,30.6547619,0,0,0,Yes,1,105,0,210,10.848,12.584,11.735,5.259,5.556,5.415,0.34608291604999997,0.851877380952381,0.8685856708387814,0.6350237519742363,0,0
Canada,CAN,North America,2024,54282.61761,-1.435279636,70.16468232,67.4898438,61.033,69.56,13.11111111111111,30.6547619,0,0,0,Yes,1,105,0,210,10.855,12.583,11.735,6.273,6.609,6.45,0.35082341159999997,0.8514232142857142,0.8683385925396684,0.637736175038143,0,0
Cayman Islands,CYM,Latin America & Caribbean,2015,76379.20951,0.360803237,55.68000031,54,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0.27840000155,0.3333333333333333,0.3333333333333333,0.3139127156258373,0,0
Cayman Islands,CYM,Latin America & Caribbean,2016,77802.25416,0.85449284,55.68000031,54,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0.27840000155,0.3333333333333333,0.3333333333333333,0.3139127156258373,0,0
Cayman Islands,CYM,Latin America & Caribbean,2017,80053.94445,0.889645894,55.68000031,54,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0.27840000155,0.3333333333333333,0.3333333333333333,0.3139127156258373,0,0
Cayman Islands,CYM,Latin America & Caribbean,2018,83865.55316,2.044071292,55.68000031,54,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0.27840000155,0.3333333333333333,0.3333333333333333,0.3139127156258373,0,0
Cayman Islands,CYM,Latin America & Caribbean,2019,88254.29037,1.776418229,55.68000031,54,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0.27840000155,0.3333333333333333,0.3333333333333333,0.3139127156258373,0,0
Cayman Islands,CYM,Latin America & Caribbean,2020,82338.79829,-6.832628429,55.68000031,54,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0.27840000155,0.3333333333333333,0.3333333333333333,0.3139127156258373,0,0
Cayman Islands,CYM,Latin America & Caribbean,2021,86438.44526,2.774150907,55.68000031,54,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0.27840000155,0.3333333333333333,0.3333333333333333,0.3139127156258373,0,0
Cayman Islands,CYM,Latin America & Caribbean,2022,92202.1478,2.978027288,55.68000031,54,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0.27840000155,0.3333333333333333,0.3333333333333333,0.3139127156258373,0,0
Cayman Islands,CYM,Latin America & Caribbean,2023,97749.5079,2.292143288,55.68000031,54,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0.27840000155,0.3333333333333333,0.3333333333333333,0.3139127156258373,0,0
Cayman Islands,CYM,Latin America & Caribbean,2024,85009.3501,0.7930138384444445,55.68000031,54,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0.27840000155,0.3333333333333333,0.3333333333333333,0.3139127156258373,0,0
Central African Republic,CAF,Sub-Saharan Africa,2015,366.3228539,4.198780788,0,0,65.695,82.514,981,10.164439877555555,27.12999916,59.84000015,42.439998626709,Yes,1,98,2,0,36.138,20.979,28.599,6.212,4.832,5.477,0.1356499958,0.4504529761904762,0.5165065393660475,0.31602033072554825,0,0
Central African Republic,CAF,Sub-Saharan Africa,2016,387.1762034,2.875987689,0,0,65.695,82.508,962,7.194244604,27.12999916,59.84000015,42.439998626709,Yes,1,98,2,0,36.524,21.334,28.944,6.186,4.882,5.491,0.1356499958,0.44861488095238095,0.5009302764571759,0.3123850541438183,0,0
Central African Republic,CAF,Sub-Saharan Africa,2017,432.3240257,2.786113103,0,0,65.703,82.541,1093,8.571428571,27.12999916,59.84000015,42.439998626709,Yes,1,98,2,0,36.656,21.643,29.155,6.161,4.982,5.534,0.1356499958,0.4480196428571429,0.4809809714384212,0.3080455304099452,0,0
Central African Republic,CAF,Sub-Saharan Africa,2018,455.2439629,1.978031976,0,0,65.711,82.57,881,8.571428571,27.12999916,59.84000015,42.439998626709,Yes,1,98,2,0,36.664,21.697,29.179,6.108,4.996,5.517,0.1356499958,0.44801488095238096,0.5281235109091794,0.31779659665958737,0,0
Central African Republic,CAF,Sub-Saharan Africa,2019,449.2284676,1.722901598,0,0,65.753,82.599,1650,8.571428571,27.12999916,59.84000015,42.439998626709,Yes,1,98,2,0,36.991,21.883,29.461,6.226,5.055,5.607,0.1356499958,0.4466327380952381,0.3904761904733333,0.28707032345057987,0,0
Central African Republic,CAF,Sub-Saharan Africa,2020,462.8790713,-0.744488615,0,0,65.166,81.862,1296,8.571428571,27.12999916,59.84000015,42.439998626709,Yes,1,98,2,0,38.342,22.974,30.709,6.808,5.646,6.196,0.1356499958,0.4377535714285714,0.4358397661904781,0.2957958740242632,0,0
Central African Republic,CAF,Sub-Saharan Africa,2021,492.2631428,-0.705468756,0,0,65.247,81.614,1127,12.85714286,27.12999916,59.84000015,42.439998626709,Yes,1,98,2,0,38.082,22.974,30.578,7.074,5.741,6.375,0.1356499958,0.43932916666666666,0.5019918040788971,0.3104336676566979,0,0
Central African Republic,CAF,Sub-Saharan Africa,2022,467.359825,0.730965732,0,0,65.815,82.791,841,12.85714286,27.12999916,59.84000015,42.439998626709,Yes,1,98,2,0,37.716,22.2,30.105,6.649,5.309,5.956,0.1356499958,0.4434386904761905,0.5655897582705804,0.3240298114734785,0,0
Central African Republic,CAF,Sub-Saharan Africa,2023,495.9788973,-0.362884525,0,0,65.845,82.886,692,12.85714286,27.12999916,59.84000015,42.439998626709,Yes,1,98,2,0,37.829,22.002,30.13,6.585,5.203,5.877,0.1356499958,0.44302559523809526,0.5987229581816322,0.3301349507386504,0,0
Central African Republic,CAF,Sub-Saharan Africa,2024,516.1704245,-1.856057153,0,0,65.776,82.868,1058.111111111111,11.42857143,27.12999916,59.84000015,42.439998626709,Yes,1,98,2,0,37.718,22.062,30.055,6.606,5.231,5.899,0.1356499958,0.44326666666666664,0.507786849090569,0.3125518706623481,0,0
Chad,TCD,Sub-Saharan Africa,2015,993.9907306,0.073922634,1.526426859,5.757354754,50.481,72.841,1176,14.89361702,16.299999715,37.92500019,26.4699993133545,Yes,1,98,1,0,47.716,25.413,36.445,0.644,1.207,0.974,0.08913213286999999,0.37526130952380954,0.5046721454880142,0.2565227033226115,0,0
Chad,TCD,Sub-Saharan Africa,2016,861.8317676,-7.092257518,1.526426859,5.757354754,49.821,72.437,1133,14.89361702,13.96000004,31.32999992,22.3099994659424,Yes,1,98,1,0,47.99,25.617,36.679,0.694,1.293,1.047,0.077432134495,0.3712065476190476,0.514234075663687,0.24541394514409628,0,0
Chad,TCD,Sub-Saharan Africa,2017,854.4612004,-4.827377973,1.526426859,5.757354754,49.161,72.028,1085,12.76595745,16.299999715,37.92500019,26.4699993133545,Yes,1,98,1,0,48.241,25.796,36.891,0.742,1.375,1.116,0.08913213286999999,0.36726130952380953,0.5107234610520347,0.255700608753698,0,0
Chad,TCD,Sub-Saharan Africa,2018,948.6566299,2.247689721,1.526426859,5.757354754,48.501,71.616,1020,15.25423729,16.299999715,37.92500019,26.4699993133545,Yes,1,98,1,0,48.435,25.916,37.047,0.762,1.391,1.135,0.08913213286999999,0.3635874999999999,0.5417660738168112,0.25990722325994037,0,0
Chad,TCD,Sub-Saharan Africa,2019,893.3364416,2.049286083,1.526426859,5.757354754,48.52,71.513,958,14.88095238,18.63999939,44.52000046,30.6299991607666,Yes,1,98,1,0,48.466,25.957,37.082,0.734,1.324,1.084,0.100832131245,0.3635190476190476,0.5530644768406493,0.27266786721775266,0,0
Chad,TCD,Sub-Saharan Africa,2020,866.9478149,-3.527966683,1.526426859,5.757354754,48.057,70.83,877,15.43209877,16.299999715,37.92500019,26.4699993133545,Yes,1,98,1,0,49.335,26.912,37.993,1.029,2.174,1.707,0.08913213286999999,0.3574517857142857,0.5747507941126528,0.26357878395885126,0,0
Chad,TCD,Sub-Saharan Africa,2021,946.3585002,-3.101573735,1.526426859,5.757354754,48.214,70.74,869,32.25806452,16.299999715,37.92500019,26.4699993133545,Yes,1,98,1,0,48.684,26.347,37.387,1.055,1.889,1.548,0.08913213286999999,0.3612059523809524,0.6887028628662664,0.2809357632552375,0,0
Chad,TCD,Sub-Saharan Africa,2022,966.0364683,9.060809281,1.526426859,5.757354754,48.754,72.58,775,25.88832487,16.299999715,37.92500019,26.4699993133545,Yes,1,98,1,0,48.39,25.62,36.875,0.746,1.333,1.096,0.08913213286999999,0.3648559523809523,0.6671407559712252,0.27890592209576204,0,0
Chad,TCD,Sub-Saharan Africa,2023,989.058529,-0.537599858,1.526426859,5.757354754,48.702,72.362,748,25.88832487,16.299999715,37.92500019,26.4699993133545,Yes,1,98,1,0,48.537,25.779,37.039,0.734,1.306,1.074,0.08913213286999999,0.3639392857142857,0.6731447586396709,0.27950563545331447,0,0
Chad,TCD,Sub-Saharan Africa,2024,1016.088807,-1.350074347,1.526426859,5.757354754,48.448,72.253,960.1111111111112,26.10837438,16.299999715,37.92500019,26.4699993133545,Yes,1,98,1,0,48.514,25.775,37.033,0.744,1.322,1.088,0.08913213286999999,0.3629904761904762,0.6274445080723347,0.2727940858602727,0,0
Chile,CHL,Latin America & Caribbean,2015,13433.9203,1.113704459,0,0,50.189,74.225,14,15.83333333,96.73999786,97.01999664,96.870002746582,Yes,1,126,7,42,23.473,15.086,19.198,7.014,5.828,6.313,0.4836999893,0.7028208333333333,0.769331406100378,0.6395061451436272,0,0
Chile,CHL,Latin America & Caribbean,2016,13649.85205,0.529833517,0,0,50.62,73.958,13,15.83333333,96.534999845,96.75,96.63500213623045,Yes,1,126,7,42,21.1,14.037,17.502,7.216,6.292,6.673,0.482674999225,0.7159166666666666,0.7695537765695797,0.6430608700692679,0,0
Chile,CHL,Latin America & Caribbean,2017,14879.90862,-0.235110167,0,0,51.74,74.418,12,26.816009557777775,96.33000183,96.48000336,96.4000015258789,Yes,1,126,7,42,21.725,14.95,18.277,7.803,6.869,7.257,0.48165000915,0.7176071428571429,0.8429939885572999,0.6629502435221132,0,0
Chile,CHL,Latin America & Caribbean,2018,15659.48087,2.149881955,0,0,52.416,74.239,11,22.58064516,96.534999845,96.75,96.63500213623045,Yes,1,126,7,42,20.396,14.66,17.48,8.539,6.962,7.623,0.482674999225,0.7267523809523809,0.8149805963746497,0.6587634756542209,0,0
Chile,CHL,Latin America & Caribbean,2019,14495.71672,-0.962096016,0,0,52.651,73.721,11,22.58064516,96.534999845,96.75,96.63500213623045,Yes,1,126,7,42,18.984,15.025,16.974,8.226,6.958,7.493,0.482674999225,0.7344553571428571,0.8149805963746497,0.6610827506638055,0,0
Chile,CHL,Latin America & Caribbean,2020,13114.81547,-6.98113062,0,0,45.442,67.515,12,22.58064516,96.534999845,96.75,96.63500213623045,Yes,1,126,7,42,20.579,17.907,19.222,11.15,10.786,10.934,0.482674999225,0.696822619047619,0.814758225905448,0.6495340649198726,0,0
Chile,CHL,Latin America & Caribbean,2021,16206.83255,10.82455052,0,0,46.579,68.774,14,35.48387097,96.534999845,96.75,96.63500213623045,Yes,1,126,7,42,18.337,14.268,16.27,9.561,9.087,9.281,0.482674999225,0.7122363095238096,0.9003349903670447,0.6764375083168817,0,0
Chile,CHL,Latin America & Caribbean,2022,15405.61658,1.648778132,0,0,50.026,70.483,12,35.48387097,96.534999845,96.75,96.63500213623045,Yes,1,126,7,42,16.042,12.849,14.42,8.814,7.839,8.249,0.482674999225,0.7375273809523809,0.900779731305448,0.6844638557337328,0,0
Chile,CHL,Latin America & Caribbean,2023,17067.03648,-0.019613226,0,0,51.963,71.297,10,35.48387097,96.534999845,96.75,96.63500213623045,Yes,1,126,7,42,16.7,13.986,15.321,9.359,8.755,9.013,0.482674999225,0.742464880952381,0.9012244722438516,0.6861007577219126,0,0
Chile,CHL,Latin America & Caribbean,2024,16709.8894,2.094154515,0,0,52.001,71.154,12.11111111111111,35.48387097,96.534999845,96.75,96.63500213623045,Yes,1,126,7,42,16.741,13.977,15.336,9.559,8.679,9.056,0.482674999225,0.7424279761904762,0.9007550234755368,0.6859702409025327,0,0
China,CHN,East Asia & Pacific,2015,8175.332851,6.358550264,15.42000008,16.81999969,62.571,75.881,26,23.62284556,95.05000305,98.37999725,96.7399978637695,Yes,1,128,3,0,15.234,10.617,12.775,4.036,5.145,4.65,0.55235001565,0.7936458333333333,0.8185930420032911,0.7106182989053416,0,0
China,CHN,East Asia & Pacific,2016,8254.868593,6.165427182,15.42000008,16.81999969,62.286,75.33,25,23.62284556,95.05000305,98.37999725,96.7399978637695,Yes,1,128,3,0,14.681,10.196,12.286,3.958,5.047,4.56,0.55235001565,0.7950916666666666,0.8188154124724928,0.7111139423966423,0,0
China,CHN,East Asia & Pacific,2017,8979.676527,6.246266187,15.42000008,16.81999969,61.911,74.65,24,24.24760602,95.05000305,98.37999725,96.7399978637695,Yes,1,128,14,0,14.097,9.784,11.789,3.881,4.948,4.47,0.55235001565,0.7963101190476191,0.8232028526750278,0.7127455108534575,0,0
China,CHN,East Asia & Pacific,2018,10085.66381,6.258612325,15.42000008,16.81999969,61.533,73.954,22,24.89932886,95.05000305,98.37999725,96.7399978637695,Yes,1,128,14,0,13.005,8.963,10.838,3.743,4.772,4.31,0.55235001565,0.799935119047619,0.8279924125467645,0.7152071220005973,0,0
China,CHN,East Asia & Pacific,2019,10342.90095,5.692900601,15.42000008,16.81999969,61.248,73.384,21,24.94117647,95.05000305,98.37999725,96.7399978637695,Yes,1,128,14,0,12.756,9.141,10.815,3.961,5.05,4.56,0.55235001565,0.7999333333333333,0.8284937670826329,0.7153509146900665,0,0
China,CHN,East Asia & Pacific,2020,10627.4638,2.096866673,15.42000008,16.81999969,59.908,71.92,20,24.94117647,95.05000305,98.37999725,96.7399978637695,Yes,1,128,14,0,13.934,10.808,12.253,4.342,5.537,5,0.55235001565,0.7887404761904762,0.8287161375518346,0.7120624730598779,0,0
China,CHN,East Asia & Pacific,2021,12887.43572,8.473227172,15.42000008,16.81999969,61.181,72.919,21,24.94117647,95.05000305,98.37999725,96.7399978637695,Yes,1,128,14,0,12.501,9.613,10.946,3.953,5.04,4.55,0.55235001565,0.8008684523809524,0.8284937670826329,0.715629553648775,0,0
China,CHN,East Asia & Pacific,2022,12970.60564,3.147699821,15.42000008,16.81999969,59.894,71.587,18,24.94117647,95.05000305,98.37999725,96.7399978637695,Yes,1,128,14,0,12.615,9.998,11.205,4.326,5.516,4.98,0.55235001565,0.7949630952380953,0.8291608784902379,0.7140578212877828,0,0
China,CHN,East Asia & Pacific,2023,12951.17824,5.524314947,15.42000008,16.81999969,59.948,71.596,16,26.536782,95.05000305,98.37999725,96.7399978637695,Yes,1,158,14,0,12.925,10.413,11.571,4.057,5.173,4.67,0.55235001565,0.7937119047619048,0.8402429896286413,0.7168485111047308,0,0
China,CHN,East Asia & Pacific,2024,13303.14815,5.106624828,15.42000008,16.81999969,59.562,71.113,21.444444444444443,26.536782,95.05000305,98.37999725,96.7399978637695,Yes,1,158,14,0,12.902,10.45,11.58,3.975,5.062,4.571,0.55235001565,0.7922130952380952,0.8390323059629877,0.7160527609011168,0,0
Colombia,COL,Latin America & Caribbean,2015,6248.514905,2.069232271,26.606577502,23.202101326,55.255,79.309,70,19.87951807,94.41999817,94.05999756,94.25,Yes,1,98,10,0,29.715,12.788,21.141,11.119,6.719,8.572,0.60513287836,0.5908720238095239,0.7838532247584167,0.6544246393628239,0,0
Colombia,COL,Latin America & Caribbean,2016,5959.842504,1.081149257,26.606577502,23.202101326,54.719,78.636,69,19.87951807,94.88999939,94.40000153,94.6500015258789,Yes,1,98,10,0,28.795,13.668,21.131,11.47,7.07,8.922,0.60748288446,0.5930196428571428,0.7840755952276184,0.6561256569029938,0,0
Colombia,COL,Latin America & Caribbean,2017,6479.532313,-0.101221554,26.606577502,23.202101326,54.343,78.196,68,18.6746988,95.06155135,94.72830921,94.8927138785262,Yes,1,98,10,0,30.013,13.876,21.837,11.753,7.151,9.086,0.60834064426,0.5856529761904762,0.7762658372301534,0.6515272037708829,0,0
Colombia,COL,Latin America & Caribbean,2018,6816.968183,0.695264947,26.606577502,23.202101326,53.244,77.749,67,18.12865497,95.31999969,94.84999847,95.0899963378906,Yes,1,126,10,0,31.054,14.841,22.841,12.034,7.449,9.36,0.60963288596,0.5761166666666667,0.772847915499355,0.6474769146402539,0,0
